file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability
FN.KLF.00.BHZ | 2025-01-01T09:22:02.766970Z - 2025-01-01T09:23:02.766970Z,,,,,,,2025-01-01T09:22:07.766970Z,,2025-01-01T09:22:17.997750Z,
HE.LAUT.00.BHZ | 2025-10-18T03:58:53.634710Z - 2025-10-18T03:59:53.634710Z,,,,,,,,,2025-10-18T03:58:58.634710Z,
HE.LOVF.00.CZ | 2025-10-18T03:58:33.268950Z - 2025-10-18T03:59:33.268950Z,,,,,,,2025-10-18T03:58:38.268950Z,,2025-10-18T03:58:42.407230Z,
HE.MEF.00.BHZ | 2025-10-18T03:58:45.108330Z - 2025-10-18T03:59:45.108330Z,,,,,,,2025-10-18T03:58:50.108330Z,,2025-10-18T03:59:02.666480Z,
HE.NUR.00.SHZ | 2025-10-18T03:58:40.681040Z - 2025-10-18T03:59:40.681040Z,,,,,,,2025-10-18T03:58:45.681040Z,,2025-10-18T03:58:55.245720Z,
HE.PVF.00.CZ | 2025-10-18T03:58:31.458210Z - 2025-10-18T03:59:31.458210Z,,,,,,,2025-10-18T03:58:36.458210Z,,2025-10-18T03:58:39.536460Z,
HE.RAF.00.BHZ | 2025-10-18T03:59:31.984170Z - 2025-10-18T04:00:31.984170Z,,,,,,,,,2025-10-18T03:59:36.984170Z,
HE.RUF.00.BHZ | 2025-10-18T03:59:15.275950Z - 2025-10-18T04:00:15.275950Z,,,,,,,,,2025-10-18T03:59:20.275950Z,
HE.SUF.00.BHZ | 2025-10-18T03:59:02.197160Z - 2025-10-18T04:00:02.197160Z,,,,,,,2025-10-18T03:59:07.197160Z,,2025-10-18T03:59:32.303940Z,
HE.TRE03.00.CZ | 2025-10-18T03:58:50.213620Z - 2025-10-18T03:59:50.213620Z,,,,,,,2025-10-18T03:58:55.213620Z,,2025-10-18T03:59:11.457720Z,
HE.TVF.00.BHZ | 2025-10-18T03:59:18.988890Z - 2025-10-18T04:00:18.988890Z,,,,,,,,,2025-10-18T03:59:23.988890Z,
HE.VJF.00.?HZ | 2025-10-18T03:58:40.935970Z - 2025-10-18T03:59:40.935970Z,,,,,,,2025-10-18T03:58:45.935970Z,,2025-10-18T03:58:55.857820Z,
FN.KLF.00.BHZ | 2025-10-20T06:37:33.131080Z - 2025-10-20T06:38:33.131080Z,,,,,,,,,2025-10-20T06:37:38.131080Z,
HE.HEF.00.BHZ | 2025-10-20T06:37:35.691810Z - 2025-10-20T06:38:35.691810Z,,,,,,,,,2025-10-20T06:37:40.691810Z,
HE.KIF.00.BHZ | 2025-10-20T06:37:28.009600Z - 2025-10-20T06:38:28.009600Z,,,,,,,,,2025-10-20T06:37:33.009600Z,
FN.KLF.00.BHZ | 2025-10-21T06:16:32.392660Z - 2025-10-21T06:17:32.392660Z,,,,,,,,,2025-10-21T06:16:37.392660Z,
FN.OUL.00.BHZ | 2025-10-21T06:16:11.849340Z - 2025-10-21T06:17:11.849340Z,,,,,,,2025-10-21T06:16:16.849340Z,,2025-10-21T06:16:33.869400Z,
FN.RANF.00.?HZ | 2025-10-21T06:16:14.099760Z - 2025-10-21T06:17:14.099760Z,,,,,,,2025-10-21T06:16:19.099760Z,,2025-10-21T06:16:37.716430Z,
FN.RNF.00.BHZ | 2025-10-21T06:16:29.902560Z - 2025-10-21T06:17:29.902560Z,,,,,,,,,2025-10-21T06:16:34.902560Z,
HE.OBF0.00.BHZ | 2025-10-21T06:16:31.389150Z - 2025-10-21T06:17:31.389150Z,,,,,,,,,2025-10-21T06:16:36.389150Z,
HE.OUF.00.BHZ | 2025-10-21T06:16:36.917440Z - 2025-10-21T06:17:36.917440Z,,,,,,,,,2025-10-21T06:16:41.917440Z,
HE.TOF.00.BHZ | 2025-10-21T06:15:57.828270Z - 2025-10-21T06:16:57.828270Z,,,,,,,2025-10-21T06:16:02.828270Z,,2025-10-21T06:16:09.143890Z,
FN.MSF.00.BHZ | 2025-10-21T03:43:02.233250Z - 2025-10-21T03:44:02.233250Z,,,,,,,2025-10-21T03:43:07.233250Z,,2025-10-21T03:43:17.132030Z,
FN.OLKF.00.BHZ | 2025-10-21T03:42:56.708640Z - 2025-10-21T03:43:56.708640Z,,,,,,,2025-10-21T03:43:01.708640Z,,2025-10-21T03:43:07.232540Z,
FN.OUL.00.BHZ | 2025-10-21T03:43:54.137760Z - 2025-10-21T03:44:54.137760Z,,,,,,,,,2025-10-21T03:43:59.137760Z,
FN.RAJF.00.?HZ | 2025-10-21T03:43:50.445830Z - 2025-10-21T03:44:50.445830Z,,,,,,,,,2025-10-21T03:43:55.445830Z,
FN.RANF.00.?HZ | 2025-10-21T03:43:14.680230Z - 2025-10-21T03:44:14.680230Z,,,,,,,2025-10-21T03:43:19.680230Z,,2025-10-21T03:43:38.705080Z,
FN.RNF.00.BHZ | 2025-10-21T03:43:17.914490Z - 2025-10-21T03:44:17.914490Z,,,,,,,2025-10-21T03:43:22.914490Z,,2025-10-21T03:43:44.258760Z,
FN.SGF.00.BHZ | 2025-10-21T03:43:41.238770Z - 2025-10-21T03:44:41.238770Z,,,,,,,,,2025-10-21T03:43:46.238770Z,
HE.KU1.00.CZ | 2025-10-21T03:43:05.103550Z - 2025-10-21T03:44:05.103550Z,,,,,,,2025-10-21T03:43:10.103550Z,,2025-10-21T03:43:22.326440Z,
HE.KU2.00.CZ | 2025-10-21T03:43:08.505740Z - 2025-10-21T03:44:08.505740Z,,,,,,,2025-10-21T03:43:13.505740Z,,2025-10-21T03:43:28.108900Z,
HE.KU6.00.BHZ | 2025-10-21T03:42:57.581810Z - 2025-10-21T03:43:57.581810Z,,,,,,,2025-10-21T03:43:02.581810Z,,2025-10-21T03:43:08.717550Z,
HE.VRF.00.BHZ | 2025-10-21T03:43:12.429600Z - 2025-10-21T03:44:12.429600Z,,,,,,,2025-10-21T03:43:17.429600Z,,2025-10-21T03:43:34.577410Z,
FN.KLF.00.BHZ | 2025-10-22T08:38:32.648670Z - 2025-10-22T08:39:32.648670Z,,,,,,,,,2025-10-22T08:38:37.648670Z,
HE.HEF.00.BHZ | 2025-10-22T08:38:28.061670Z - 2025-10-22T08:39:28.061670Z,,,,,,,2025-10-22T08:38:33.061670Z,,2025-10-22T08:38:46.892930Z,
HE.KIF.00.BHZ | 2025-10-22T08:38:58.039300Z - 2025-10-22T08:39:58.039300Z,,,,,,,,,2025-10-22T08:39:03.039300Z,
HE.TOF.00.BHZ | 2025-10-22T08:39:00.254150Z - 2025-10-22T08:40:00.254150Z,,,,,,,,,2025-10-22T08:39:05.254150Z,
HE.ALAJF.00.?HZ | 2025-10-24T16:39:33.776450Z - 2025-10-24T16:40:33.776450Z,,,,,,,2025-10-24T16:39:38.776450Z,,2025-10-24T16:40:04.072100Z,
HE.OBF0.00.BHZ | 2025-10-24T16:39:27.623910Z - 2025-10-24T16:40:27.623910Z,,,,,,,2025-10-24T16:39:32.623910Z,,2025-10-24T16:39:52.614480Z,
HE.OBF3.00.BHZ | 2025-10-24T16:39:54.566940Z - 2025-10-24T16:40:54.566940Z,,,,,,,,,2025-10-24T16:39:59.566940Z,
HE.OBF8.00.BHZ | 2025-10-24T16:39:21.837170Z - 2025-10-24T16:40:21.837170Z,,,,,,,2025-10-24T16:39:26.837170Z,,2025-10-24T16:39:42.425810Z,
HE.OUF.00.BHZ | 2025-10-24T16:39:31.306390Z - 2025-10-24T16:40:31.306390Z,,,,,,,2025-10-24T16:39:36.306390Z,,2025-10-24T16:39:59.014970Z,
HE.TOF.00.BHZ | 2025-10-24T16:40:09.095570Z - 2025-10-24T16:41:09.095570Z,,,,,,,,,2025-10-24T16:40:14.095570Z,
HE.VAF.00.BHZ | 2025-10-24T16:39:29.552830Z - 2025-10-24T16:40:29.552830Z,,,,,,,2025-10-24T16:39:34.552830Z,,2025-10-24T16:39:54.622250Z,
FN.KMNF.00.?HZ | 2025-10-24T17:52:50.802010Z - 2025-10-24T17:53:50.802010Z,,,,,,,2025-10-24T17:52:55.802010Z,,2025-10-24T17:53:01.735620Z,
FN.RAJF.00.?HZ | 2025-10-24T17:53:00.499890Z - 2025-10-24T17:54:00.499890Z,,,,,,,2025-10-24T17:53:05.499890Z,,2025-10-24T17:53:18.957300Z,
HE.HEF.00.BHZ | 2025-10-24T17:53:37.920940Z - 2025-10-24T17:54:37.920940Z,,,,,,,,,2025-10-24T17:53:42.920940Z,
HE.KEV.00.?HZ | 2025-10-24T17:52:49.117580Z - 2025-10-24T17:53:49.117580Z,,,,,,,2025-10-24T17:52:54.117580Z,,2025-10-24T17:52:59.101430Z,
HE.VRF.00.BHZ | 2025-10-24T17:53:37.448750Z - 2025-10-24T17:54:37.448750Z,,,,,,,,,2025-10-24T17:53:42.448750Z,
FN.KLF.00.BHZ | 2025-10-27T09:31:48.952580Z - 2025-10-27T09:32:48.952580Z,,,,,,,,,2025-10-27T09:31:53.952580Z,
FN.KMNF.00.?HZ | 2025-10-27T09:31:02.465650Z - 2025-10-27T09:32:02.465650Z,,,,,,,2025-10-27T09:31:07.465650Z,,2025-10-27T09:31:20.408230Z,
FN.RAJF.00.?HZ | 2025-10-27T09:31:14.665690Z - 2025-10-27T09:32:14.665690Z,,,,,,,2025-10-27T09:31:19.665690Z,,2025-10-27T09:31:42.084050Z,
FN.SGF.00.BHZ | 2025-10-27T09:31:48.474030Z - 2025-10-27T09:32:48.474030Z,,,,,,,,,2025-10-27T09:31:53.474030Z,
HE.HEF.00.BHZ | 2025-10-27T09:31:02.010130Z - 2025-10-27T09:32:02.010130Z,,,,,,,2025-10-27T09:31:07.010130Z,,2025-10-27T09:31:19.967220Z,
HE.KEV.00.?HZ | 2025-10-27T09:31:02.529530Z - 2025-10-27T09:32:02.529530Z,,,,,,,2025-10-27T09:31:07.529530Z,,2025-10-27T09:31:20.885220Z,
HE.KIF.00.BHZ | 2025-10-27T09:31:05.892310Z - 2025-10-27T09:32:05.892310Z,,,,,,,2025-10-27T09:31:10.892310Z,,2025-10-27T09:31:26.609080Z,
HE.VRF.00.BHZ | 2025-10-27T09:31:56.971310Z - 2025-10-27T09:32:56.971310Z,,,,,,,,,2025-10-27T09:32:01.971310Z,
FN.OUL.00.BHZ | 2025-10-27T19:50:33.695850Z - 2025-10-27T19:51:33.695850Z,,,,,,,,,2025-10-27T19:50:38.695850Z,
HE.ALAJF.00.?HZ | 2025-10-27T19:49:49.240720Z - 2025-10-27T19:50:49.240720Z,,,,,,,2025-10-27T19:49:54.240720Z,,2025-10-27T19:50:12.464380Z,
HE.KEF.00.?HZ | 2025-10-27T19:50:33.737520Z - 2025-10-27T19:51:33.737520Z,,,,,,,,,2025-10-27T19:50:38.737520Z,
HE.KPF.00.BHZ | 2025-10-27T19:50:24.444390Z - 2025-10-27T19:51:24.444390Z,,,,,,,,,2025-10-27T19:50:29.444390Z,
HE.OBF0.00.BHZ | 2025-10-27T19:49:49.182820Z - 2025-10-27T19:50:49.182820Z,,,,,,,2025-10-27T19:49:54.182820Z,,2025-10-27T19:50:12.757870Z,
HE.OBF3.00.BHZ | 2025-10-27T19:50:17.267530Z - 2025-10-27T19:51:17.267530Z,,,,,,,,,2025-10-27T19:50:22.267530Z,
HE.OUF.00.BHZ | 2025-10-27T19:50:12.233480Z - 2025-10-27T19:51:12.233480Z,,,,,,,,,2025-10-27T19:50:17.233480Z,
HE.TOF.00.BHZ | 2025-10-27T19:50:36.555700Z - 2025-10-27T19:51:36.555700Z,,,,,,,,,2025-10-27T19:50:41.555700Z,
HE.VAF.00.BHZ | 2025-10-27T19:49:42.382430Z - 2025-10-27T19:50:42.382430Z,,,,,,,2025-10-27T19:49:47.382430Z,,2025-10-27T19:50:00.364990Z,
FN.MSF.00.BHZ | 2025-10-30T05:34:48.649980Z - 2025-10-30T05:35:48.649980Z,,,,,,,2025-10-30T05:34:53.649980Z,,2025-10-30T05:34:57.115780Z,
FN.OLKF.00.BHZ | 2025-10-30T05:34:54.227980Z - 2025-10-30T05:35:54.227980Z,,,,,,,2025-10-30T05:34:59.227980Z,,2025-10-30T05:35:06.411570Z,
FN.OUL.00.BHZ | 2025-10-30T05:35:11.209490Z - 2025-10-30T05:36:11.209490Z,,,,,,,2025-10-30T05:35:16.209490Z,,2025-10-30T05:35:35.765730Z,
FN.RANF.00.?HZ | 2025-10-30T05:35:02.512160Z - 2025-10-30T05:36:02.512160Z,,,,,,,2025-10-30T05:35:07.512160Z,,2025-10-30T05:35:20.627070Z,
FN.RNF.00.BHZ | 2025-10-30T05:35:10.931730Z - 2025-10-30T05:36:10.931730Z,,,,,,,2025-10-30T05:35:15.931730Z,,2025-10-30T05:35:35.959710Z,
HE.KU1.00.CZ | 2025-10-30T05:34:49.679510Z - 2025-10-30T05:35:49.679510Z,,,,,,,2025-10-30T05:34:54.679510Z,,2025-10-30T05:34:58.831160Z,
HE.KU2.00.CZ | 2025-10-30T05:34:52.298720Z - 2025-10-30T05:35:52.298720Z,,,,,,,2025-10-30T05:34:57.298720Z,,2025-10-30T05:35:03.207440Z,
HE.KU6.00.BHZ | 2025-10-30T05:34:51.099250Z - 2025-10-30T05:35:51.099250Z,,,,,,,2025-10-30T05:34:56.099250Z,,2025-10-30T05:35:01.233610Z,
HE.OBF3.00.BHZ | 2025-10-30T05:35:44.381850Z - 2025-10-30T05:36:44.381850Z,,,,,,,,,2025-10-30T05:35:49.381850Z,
HE.RMF.00.BHZ | 2025-10-30T05:35:11.212070Z - 2025-10-30T05:36:11.212070Z,,,,,,,2025-10-30T05:35:16.212070Z,,2025-10-30T05:35:35.811490Z,
HE.TOF.00.BHZ | 2025-10-30T05:35:41.675550Z - 2025-10-30T05:36:41.675550Z,,,,,,,,,2025-10-30T05:35:46.675550Z,
HE.VRF.00.BHZ | 2025-10-30T05:35:39.744920Z - 2025-10-30T05:36:39.744920Z,,,,,,,,,2025-10-30T05:35:44.744920Z,
HE.ECKF.00.CZ | 2025-10-30T09:32:07.836780Z - 2025-10-30T09:33:07.836780Z,,,,,,,2025-10-30T09:32:12.836780Z,,2025-10-30T09:32:20.856030Z,
HE.HEL5.00.BHZ | 2025-10-30T09:32:32.337630Z - 2025-10-30T09:33:32.337630Z,,,,,,,2025-10-30T09:32:37.337630Z,,2025-10-30T09:33:02.850180Z,
HE.KORF.00.CZ | 2025-10-30T09:32:04.297390Z - 2025-10-30T09:33:04.297390Z,,,,,,,2025-10-30T09:32:09.297390Z,,2025-10-30T09:32:14.527000Z,
HE.KPF.00.BHZ | 2025-10-30T09:32:27.403010Z - 2025-10-30T09:33:27.403010Z,,,,,,,2025-10-30T09:32:32.403010Z,,2025-10-30T09:32:54.079810Z,
HE.MEF.00.BHZ | 2025-10-30T09:32:29.570460Z - 2025-10-30T09:33:29.570460Z,,,,,,,2025-10-30T09:32:34.570460Z,,2025-10-30T09:32:58.020060Z,
HE.NUR.00.SHZ | 2025-10-30T09:32:32.116820Z - 2025-10-30T09:33:32.116820Z,,,,,,,2025-10-30T09:32:37.116820Z,,2025-10-30T09:33:02.099220Z,
HE.RAF.00.BHZ | 2025-10-30T09:32:12.976420Z - 2025-10-30T09:33:12.976420Z,,,,,,,2025-10-30T09:32:17.976420Z,,2025-10-30T09:32:29.880410Z,
HE.TVF.00.BHZ | 2025-10-30T09:32:21.123010Z - 2025-10-30T09:33:21.123010Z,,,,,,,2025-10-30T09:32:26.123010Z,,2025-10-30T09:32:43.115930Z,
UP.AAL.00.BHZ | 2025-10-30T09:32:03.912700Z - 2025-10-30T09:33:03.912700Z,,,,,,,2025-10-30T09:32:08.912700Z,,2025-10-30T09:32:13.521880Z,
FN.MSF.00.BHZ | 2025-11-02T22:57:04.530180Z - 2025-11-02T22:58:04.530180Z,,,,,,,2025-11-02T22:57:09.530180Z,,2025-11-02T22:57:14.459600Z,
FN.OLKF.00.BHZ | 2025-11-02T22:57:07.438090Z - 2025-11-02T22:58:07.438090Z,,,,,,,2025-11-02T22:57:12.438090Z,,2025-11-02T22:57:19.043970Z,
FN.OUL.00.BHZ | 2025-11-02T22:57:29.863240Z - 2025-11-02T22:58:29.863240Z,,,,,,,2025-11-02T22:57:34.863240Z,,2025-11-02T22:57:57.591620Z,
FN.RANF.00.?HZ | 2025-11-02T22:57:20.940720Z - 2025-11-02T22:58:20.940720Z,,,,,,,2025-11-02T22:57:25.940720Z,,2025-11-02T22:57:41.994240Z,
FN.RNF.00.BHZ | 2025-11-02T22:57:29.005590Z - 2025-11-02T22:58:29.005590Z,,,,,,,2025-11-02T22:57:34.005590Z,,2025-11-02T22:57:56.257330Z,
HE.KU1.00.CZ | 2025-11-02T22:57:03.339910Z - 2025-11-02T22:58:03.339910Z,,,,,,,2025-11-02T22:57:08.339910Z,,2025-11-02T22:57:12.275220Z,
HE.KU2.00.CZ | 2025-11-02T22:57:10.325240Z - 2025-11-02T22:58:10.325240Z,,,,,,,2025-11-02T22:57:15.325240Z,,2025-11-02T22:57:24.096380Z,
HE.KU6.00.BHZ | 2025-11-02T22:57:01.559440Z - 2025-11-02T22:58:01.559440Z,,,,,,,2025-11-02T22:57:06.559440Z,,2025-11-02T22:57:09.411080Z,
HE.RMF.00.BHZ | 2025-11-02T22:57:25.111010Z - 2025-11-02T22:58:25.111010Z,,,,,,,2025-11-02T22:57:30.111010Z,,2025-11-02T22:57:50.675760Z,
HE.VRF.00.BHZ | 2025-11-02T22:57:55.038010Z - 2025-11-02T22:58:55.038010Z,,,,,,,,,2025-11-02T22:58:00.038010Z,
FN.KLF.00.BHZ | 2025-10-31T10:00:05.400340Z - 2025-10-31T10:01:05.400340Z,,,,,,,2025-10-31T10:00:10.400340Z,,2025-10-31T10:00:13.483530Z,
FN.RNF.00.BHZ | 2025-10-31T10:00:32.467180Z - 2025-10-31T10:01:32.467180Z,,,,,,,,,2025-10-31T10:00:37.467180Z,
HE.TOF.00.BHZ | 2025-10-31T10:00:31.088820Z - 2025-10-31T10:01:31.088820Z,,,,,,,,,2025-10-31T10:00:36.088820Z,
HE.FIA0.00.?HZ | 2025-10-28T01:21:00.312140Z - 2025-10-28T01:22:00.312140Z,,,,,,,,,2025-10-28T01:21:05.312140Z,
HE.FIA1.00.?HZ | 2025-10-28T01:21:00.312140Z - 2025-10-28T01:22:00.312140Z,,,,,,,,,2025-10-28T01:21:05.312140Z,
HE.KOFF.00.CZ | 2025-10-28T01:20:27.936200Z - 2025-10-28T01:21:27.936200Z,,,,,,,2025-10-28T01:20:32.936200Z,,2025-10-28T01:20:35.753600Z,
HE.KY02.00.CZ | 2025-10-28T01:20:33.837100Z - 2025-10-28T01:21:33.837100Z,,,,,,,2025-10-28T01:20:38.837100Z,,2025-10-28T01:20:47.331400Z,
HE.KY17.00.CZ | 2025-10-28T01:20:32.296090Z - 2025-10-28T01:21:32.296090Z,,,,,,,2025-10-28T01:20:37.296090Z,,2025-10-28T01:20:44.584000Z,
HE.LOVF.00.CZ | 2025-10-28T01:20:34.279930Z - 2025-10-28T01:21:34.279930Z,,,,,,,2025-10-28T01:20:39.279930Z,,2025-10-28T01:20:47.686810Z,
HE.PVF.00.CZ | 2025-10-28T01:20:38.053000Z - 2025-10-28T01:21:38.053000Z,,,,,,,2025-10-28T01:20:43.053000Z,,2025-10-28T01:20:54.179050Z,
HE.RUF.00.BHZ | 2025-10-28T01:20:58.540120Z - 2025-10-28T01:21:58.540120Z,,,,,,,,,2025-10-28T01:21:03.540120Z,
HE.VJF.00.?HZ | 2025-10-28T01:20:23.726790Z - 2025-10-28T01:21:23.726790Z,,,,,,,2025-10-28T01:20:28.726790Z,,2025-10-28T01:20:29.584690Z,
FN.KMNF.00.?HZ | 2025-10-31T14:34:52.240170Z - 2025-10-31T14:35:52.240170Z,,,,,,,2025-10-31T14:34:57.240170Z,,2025-10-31T14:35:12.338030Z,
FN.RAJF.00.?HZ | 2025-10-31T14:35:18.828590Z - 2025-10-31T14:36:18.828590Z,,,,,,,,,2025-10-31T14:35:23.828590Z,
HE.HEF.00.BHZ | 2025-10-31T14:35:45.466700Z - 2025-10-31T14:36:45.466700Z,,,,,,,,,2025-10-31T14:35:50.466700Z,
HE.KEV.00.?HZ | 2025-10-31T14:34:46.134440Z - 2025-10-31T14:35:46.134440Z,,,,,,,2025-10-31T14:34:51.134440Z,,2025-10-31T14:35:02.014850Z,
HE.VRF.00.BHZ | 2025-10-31T14:35:38.912930Z - 2025-10-31T14:36:38.912930Z,,,,,,,,,2025-10-31T14:35:43.912930Z,
FN.KLF.00.BHZ | 2025-11-03T22:17:40.637690Z - 2025-11-03T22:18:40.637690Z,,,,,,,2025-11-03T22:17:45.637690Z,,2025-11-03T22:18:06.652680Z,
FN.RNF.00.BHZ | 2025-11-03T22:17:56.589620Z - 2025-11-03T22:18:56.589620Z,,,,,,,2025-11-03T22:18:01.589620Z,,2025-11-03T22:18:36.090900Z,
FN.SGF.00.BHZ | 2025-11-03T22:17:52.741980Z - 2025-11-03T22:18:52.741980Z,,,,,,,2025-11-03T22:17:57.741980Z,,2025-11-03T22:18:27.393100Z,
HE.HEF.00.BHZ | 2025-11-03T22:17:36.150930Z - 2025-11-03T22:18:36.150930Z,,,,,,,2025-11-03T22:17:41.150930Z,,2025-11-03T22:17:58.202880Z,
HE.KIF.00.BHZ | 2025-11-03T22:17:31.023200Z - 2025-11-03T22:18:31.023200Z,,,,,,,2025-11-03T22:17:36.023200Z,,2025-11-03T22:17:50.060350Z,
HE.TOF.00.BHZ | 2025-11-03T22:17:53.510150Z - 2025-11-03T22:18:53.510150Z,,,,,,,2025-11-03T22:17:58.510150Z,,2025-11-03T22:18:32.309350Z,
FN.KLF.00.BHZ | 2025-11-09T11:21:34.110970Z - 2025-11-09T11:22:34.110970Z,,,,,,,,,2025-11-09T11:21:39.110970Z,
FN.OUL.00.BHZ | 2025-11-09T11:21:32.706480Z - 2025-11-09T11:22:32.706480Z,,,,,,,,,2025-11-09T11:21:37.706480Z,
FN.RANF.00.?HZ | 2025-11-09T11:21:35.416010Z - 2025-11-09T11:22:35.416010Z,,,,,,,,,2025-11-09T11:21:40.416010Z,
FN.RNF.00.BHZ | 2025-11-09T11:21:32.292270Z - 2025-11-09T11:22:32.292270Z,,,,,,,,,2025-11-09T11:21:37.292270Z,
HE.OBF3.00.BHZ | 2025-11-09T11:21:28.408350Z - 2025-11-09T11:22:28.408350Z,,,,,,,,,2025-11-09T11:21:33.408350Z,
HE.OUF.00.BHZ | 2025-11-09T11:21:40.685150Z - 2025-11-09T11:22:40.685150Z,,,,,,,,,2025-11-09T11:21:45.685150Z,
HE.TOF.00.BHZ | 2025-11-09T11:20:59.594590Z - 2025-11-09T11:21:59.594590Z,,,,,,,2025-11-09T11:21:04.594590Z,,2025-11-09T11:21:10.678030Z,
HE.FIA0.00.?HZ | 2025-11-07T20:57:05.658530Z - 2025-11-07T20:58:05.658530Z,,,,,,,2025-11-07T20:57:10.658530Z,,2025-11-07T20:57:24.813250Z,
HE.FIA1.00.?HZ | 2025-11-07T20:57:05.658530Z - 2025-11-07T20:58:05.658530Z,,,,,,,2025-11-07T20:57:10.658530Z,,2025-11-07T20:57:24.813250Z,
HE.HEL1.00.BHZ | 2025-11-07T20:57:05.492010Z - 2025-11-07T20:58:05.492010Z,,,,,,,2025-11-07T20:57:10.492010Z,,2025-11-07T20:57:24.313670Z,
HE.HEL5.00.BHZ | 2025-11-07T20:57:07.218260Z - 2025-11-07T20:58:07.218260Z,,,,,,,2025-11-07T20:57:12.218260Z,,2025-11-07T20:57:27.144620Z,
HE.KAF.00.?HZ | 2025-11-07T20:57:16.176630Z - 2025-11-07T20:58:16.176630Z,,,,,,,2025-11-07T20:57:21.176630Z,,2025-11-07T20:57:43.031890Z,
HE.KEF.00.?HZ | 2025-11-07T20:57:21.383290Z - 2025-11-07T20:58:21.383290Z,,,,,,,2025-11-07T20:57:26.383290Z,,2025-11-07T20:57:52.799070Z,
HE.KOFF.00.CZ | 2025-11-07T20:56:50.280130Z - 2025-11-07T20:57:50.280130Z,,,,,,,2025-11-07T20:56:55.280130Z,,2025-11-07T20:56:58.186610Z,
HE.KUNI.00.BHZ | 2025-11-07T20:57:04.860800Z - 2025-11-07T20:58:04.860800Z,,,,,,,2025-11-07T20:57:09.860800Z,,2025-11-07T20:57:23.397780Z,
HE.KY02.00.CZ | 2025-11-07T20:56:55.745270Z - 2025-11-07T20:57:55.745270Z,,,,,,,2025-11-07T20:57:00.745270Z,,2025-11-07T20:57:07.503330Z,
HE.KY17.00.CZ | 2025-11-07T20:56:55.195190Z - 2025-11-07T20:57:55.195190Z,,,,,,,2025-11-07T20:57:00.195190Z,,2025-11-07T20:57:06.560350Z,
HE.LAUT.00.BHZ | 2025-11-07T20:57:05.908320Z - 2025-11-07T20:58:05.908320Z,,,,,,,2025-11-07T20:57:10.908320Z,,2025-11-07T20:57:24.869990Z,
HE.LOVF.00.CZ | 2025-11-07T20:56:52.355610Z - 2025-11-07T20:57:52.355610Z,,,,,,,2025-11-07T20:56:57.355610Z,,2025-11-07T20:57:01.612600Z,
HE.MEF.00.BHZ | 2025-11-07T20:57:09.732890Z - 2025-11-07T20:58:09.732890Z,,,,,,,2025-11-07T20:57:14.732890Z,,2025-11-07T20:57:31.391030Z,
HE.NUR.00.SHZ | 2025-11-07T20:57:06.746770Z - 2025-11-07T20:58:06.746770Z,,,,,,,2025-11-07T20:57:11.746770Z,,2025-11-07T20:57:26.755960Z,
HE.PVF.00.CZ | 2025-11-07T20:56:56.138180Z - 2025-11-07T20:57:56.138180Z,,,,,,,2025-11-07T20:57:01.138180Z,,2025-11-07T20:57:08.289160Z,
HE.RAF.00.BHZ | 2025-11-07T20:58:04.604040Z - 2025-11-07T20:59:04.604040Z,,,,,,,,,2025-11-07T20:58:09.604040Z,
HE.RUF.00.BHZ | 2025-11-07T20:57:11.304530Z - 2025-11-07T20:58:11.304530Z,,,,,,,2025-11-07T20:57:16.304530Z,,2025-11-07T20:57:33.749770Z,
HE.SUF.00.BHZ | 2025-11-07T20:57:26.377870Z - 2025-11-07T20:58:26.377870Z,,,,,,,2025-11-07T20:57:31.377870Z,,2025-11-07T20:58:02.233280Z,
HE.TRE03.00.CZ | 2025-11-07T20:57:17.826850Z - 2025-11-07T20:58:17.826850Z,,,,,,,2025-11-07T20:57:22.826850Z,,2025-11-07T20:57:45.362700Z,
HE.TVF.00.BHZ | 2025-11-07T20:57:45.723520Z - 2025-11-07T20:58:45.723520Z,,,,,,,,,2025-11-07T20:57:50.723520Z,
HE.VJF.00.?HZ | 2025-11-07T20:56:52.170240Z - 2025-11-07T20:57:52.170240Z,,,,,,,2025-11-07T20:56:57.170240Z,,2025-11-07T20:57:01.324900Z,
HE.VUOS.00.BHZ | 2025-11-07T20:57:03.289160Z - 2025-11-07T20:58:03.289160Z,,,,,,,2025-11-07T20:57:08.289160Z,,2025-11-07T20:57:20.469390Z,
FN.OUL.00.BHZ | 2025-11-11T02:24:58.904600Z - 2025-11-11T02:25:58.904600Z,,,,,,,,,2025-11-11T02:25:03.904600Z,
HE.ALAJF.00.?HZ | 2025-11-11T02:24:54.183330Z - 2025-11-11T02:25:54.183330Z,,,,,,,,,2025-11-11T02:24:59.183330Z,
HE.OBF0.00.BHZ | 2025-11-11T02:24:22.665730Z - 2025-11-11T02:25:22.665730Z,,,,,,,2025-11-11T02:24:27.665730Z,,2025-11-11T02:24:46.054220Z,
HE.OBF3.00.BHZ | 2025-11-11T02:24:25.650260Z - 2025-11-11T02:25:25.650260Z,,,,,,,2025-11-11T02:24:30.650260Z,,2025-11-11T02:24:51.701120Z,
HE.OBF8.00.BHN | 2025-11-11T02:24:17.456600Z - 2025-11-11T02:25:17.456600Z,,,,,,,,,2025-11-11T02:24:37.519960Z,
