file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability
FN.KLF.00.BHZ | 2025-01-05T16:47:43.315583Z - 2025-01-05T16:48:43.315583Z,,,,,,,2025-01-05T16:48:13.800000Z,,2025-01-05T16:48:25.560000Z,
HE.FIA0.00.?HZ | 2025-02-25T10:17:29.132229Z - 2025-02-25T10:18:29.132229Z,,,,,,,2025-02-25T10:17:57.503550Z,,2025-02-25T10:18:08.304090Z,
HE.FIA1.00.?HZ | 2025-02-25T10:17:30.068958Z - 2025-02-25T10:18:30.068958Z,,,,,,,2025-02-25T10:17:57.503550Z,,2025-02-25T10:18:08.634500Z,
HE.HEL5.00.BHZ | 2025-02-25T10:17:17.315235Z - 2025-02-25T10:18:17.315235Z,,,,,,,2025-02-25T10:17:58.972900Z,,2025-02-25T10:18:09.889410Z,
HE.KAF.00.?HZ | 2025-02-25T10:17:32.524335Z - 2025-02-25T10:18:32.524335Z,,,,,,,2025-02-25T10:18:07.299250Z,,2025-02-25T10:18:24.996940Z,
HE.KEF.00.?HZ | 2025-02-25T10:17:32.412172Z - 2025-02-25T10:18:32.412172Z,,,,,,,2025-02-25T10:18:04.115650Z,,2025-02-25T10:18:18.645940Z,
HE.KORF.00.CZ | 2025-02-25T10:17:47.662223Z - 2025-02-25T10:18:47.662223Z,,,,,,,2025-02-25T10:18:14.029480Z,,2025-02-25T10:18:37.213270Z,
HE.KPF.00.BHZ | 2025-02-25T10:17:34.801946Z - 2025-02-25T10:18:34.801946Z,,,,,,,2025-02-25T10:18:09.258390Z,,2025-02-25T10:18:28.196740Z,
HE.KUNI.00.BHZ | 2025-02-25T10:17:18.628885Z - 2025-02-25T10:18:18.628885Z,,,,,,,2025-02-25T10:17:56.467180Z,,2025-02-25T10:18:05.874810Z,
HE.KY02.00.CZ | 2025-02-25T10:17:43.086523Z - 2025-02-25T10:18:43.086523Z,,,,,,,2025-02-25T10:18:01.585090Z,,2025-02-25T10:18:15.625590Z,
HE.KY17.00.CZ | 2025-02-25T10:17:57.707366Z - 2025-02-25T10:18:57.707366Z,,,,,,,2025-02-25T10:18:04.115650Z,,2025-02-25T10:18:19.391840Z,
HE.LAUT.00.BHZ | 2025-02-25T10:17:33.597150Z - 2025-02-25T10:18:33.597150Z,,,,,,,2025-02-25T10:17:58.319860Z,,2025-02-25T10:18:08.677470Z,
HE.LOVF.00.CZ | 2025-02-25T10:17:40.694345Z - 2025-02-25T10:18:40.694345Z,,,,,,,,,2025-02-25T10:18:13.911350Z,
HE.MEF.00.BHZ | 2025-02-25T10:17:34.412445Z - 2025-02-25T10:18:34.412445Z,,,,,,,2025-02-25T10:17:56.850500Z,,2025-02-25T10:18:07.009870Z,
HE.NUR.00.SHZ | 2025-02-25T10:17:03.644882Z - 2025-02-25T10:18:03.644882Z,,,,,,,2025-02-25T10:17:51.637790Z,,2025-02-25T10:17:57.876720Z,
HE.PVF.00.CZ | 2025-02-25T10:17:34.709173Z - 2025-02-25T10:18:34.709173Z,,,,,,,2025-02-25T10:17:56.285350Z,,2025-02-25T10:18:06.423770Z,
HE.RAF.00.BHZ | 2025-02-25T10:17:40.597217Z - 2025-02-25T10:18:40.597217Z,,,,,,,2025-02-25T10:18:07.625770Z,,2025-02-25T10:18:25.651070Z,
HE.RUF.00.BHZ | 2025-02-25T10:17:53.030292Z - 2025-02-25T10:18:53.030292Z,,,,,,,2025-02-25T10:18:19.965200Z,,2025-02-25T10:18:47.748510Z,
HE.SUF.00.BHZ | 2025-02-25T10:17:51.751420Z - 2025-02-25T10:18:51.751420Z,,,,,,,2025-02-25T10:18:15.546770Z,,2025-02-25T10:18:39.363320Z,
HE.TRE03.00.CZ | 2025-02-25T10:17:47.369672Z - 2025-02-25T10:18:47.369672Z,,,,,,,2025-02-25T10:17:54.179570Z,,2025-02-25T10:18:02.613680Z,
HE.TVF.00.BHZ | 2025-02-25T10:17:57.060650Z - 2025-02-25T10:18:57.060650Z,,,,,,,2025-02-25T10:18:06.727830Z,,2025-02-25T10:18:24.107740Z,
HE.VJF.00.?HZ | 2025-02-25T10:17:42.239508Z - 2025-02-25T10:18:42.239508Z,,,,,,,2025-02-25T10:18:09.503280Z,,2025-02-25T10:18:29.228140Z,
HE.VUOS.00.BHZ | 2025-02-25T10:17:25.470318Z - 2025-02-25T10:18:25.470318Z,,,,,,,,,2025-02-25T10:18:09.019970Z,
HE.FIA0.00.?HZ | 2025-02-25T10:33:18.635625Z - 2025-02-25T10:34:18.635625Z,,,,,,,2025-02-25T10:33:41.810930Z,,2025-02-25T10:34:00.216740Z,
HE.FIA1.00.?HZ | 2025-02-25T10:33:18.327388Z - 2025-02-25T10:34:18.327388Z,,,,,,,2025-02-25T10:33:41.815250Z,,2025-02-25T10:34:00.064050Z,
HE.JOF.00.BHZ | 2025-02-25T10:33:15.483689Z - 2025-02-25T10:34:15.483689Z,,,,,,,2025-02-25T10:33:43.349890Z,,2025-02-25T10:34:03.533090Z,
HE.KAF.00.?HZ | 2025-02-25T10:33:12.129026Z - 2025-02-25T10:34:12.129026Z,,,,,,,2025-02-25T10:33:39.416740Z,,2025-02-25T10:33:56.192450Z,
HE.KEF.00.?HZ | 2025-02-25T10:33:21.986916Z - 2025-02-25T10:34:21.986916Z,,,,,,,2025-02-25T10:33:50.942350Z,,2025-02-25T10:34:16.528550Z,
HE.KY17.00.CZ | 2025-02-25T10:33:17.491681Z - 2025-02-25T10:34:17.491681Z,,,,,,,2025-02-25T10:33:38.665180Z,,2025-02-25T10:33:55.142430Z,
HE.NIF.00.BHZ | 2025-02-25T10:33:23.034118Z - 2025-02-25T10:34:23.034118Z,,,,,,,2025-02-25T10:33:45.732410Z,,2025-02-25T10:34:07.282020Z,
HE.PVF.00.CZ | 2025-02-25T10:33:26.103440Z - 2025-02-25T10:34:26.103440Z,,,,,,,2025-02-25T10:33:50.299420Z,,2025-02-25T10:34:16.528550Z,
HE.RUF.00.BHZ | 2025-02-25T10:33:15.139991Z - 2025-02-25T10:34:15.139991Z,,,,,,,2025-02-25T10:33:22.735200Z,,2025-02-25T10:33:27.933900Z,
HE.SUF.00.BHZ | 2025-02-25T10:33:14.458962Z - 2025-02-25T10:34:14.458962Z,,,,,,,2025-02-25T10:33:44.561450Z,,2025-02-25T10:34:06.046490Z,
HE.VJF.00.?HZ | 2025-02-25T10:33:31.467295Z - 2025-02-25T10:34:31.467295Z,,,,,,,2025-02-25T10:33:41.653700Z,,2025-02-25T10:34:00.580200Z,
FN.KLF.00.BHZ | 2025-02-25T12:32:50.314446Z - 2025-02-25T12:33:50.314446Z,,,,,,,2025-02-25T12:32:57.780000Z,,2025-02-25T12:33:32.680000Z,
FN.MSF.00.BHZ | 2025-02-25T12:32:17.154057Z - 2025-02-25T12:33:17.154057Z,,,,,,,2025-02-25T12:32:46.580000Z,,2025-02-25T12:33:10.880000Z,
FN.OLKF.00.BHZ | 2025-02-25T12:32:24.707355Z - 2025-02-25T12:33:24.707355Z,,,,,,,2025-02-25T12:32:39.480000Z,,2025-02-25T12:32:57.680000Z,
FN.RAJF.00.BHZ | 2025-02-25T12:32:16.711629Z - 2025-02-25T12:33:16.711629Z,,,,,,,2025-02-25T12:32:37.380000Z,,2025-02-25T12:32:53.160000Z,
FN.RANF.00.BHZ | 2025-02-25T12:32:32.642690Z - 2025-02-25T12:33:32.642690Z,,,,,,,2025-02-25T12:32:53.240000Z,,2025-02-25T12:33:20.960000Z,
FN.RNF.00.BHZ | 2025-02-25T12:32:33.458391Z - 2025-02-25T12:33:33.458391Z,,,,,,,2025-02-25T12:32:50.780000Z,,2025-02-25T12:33:17.080000Z,
HE.HEF.00.BHZ | 2025-02-25T12:32:44.999375Z - 2025-02-25T12:33:44.999375Z,,,,,,,2025-02-25T12:33:00.780000Z,,2025-02-25T12:33:37.240000Z,
HE.KEV.00.BHZ | 2025-02-25T12:32:42.564851Z - 2025-02-25T12:33:42.564851Z,,,,,,,2025-02-25T12:32:58.380000Z,,2025-02-25T12:33:32.040000Z,
HE.KIF.00.BHZ | 2025-02-25T12:32:58.491030Z - 2025-02-25T12:33:58.491030Z,,,,,,,2025-02-25T12:33:17.100000Z,,,
HE.KU1.00.BHZ | 2025-02-25T12:32:11.452520Z - 2025-02-25T12:33:11.452520Z,,,,,,,2025-02-25T12:32:52.380000Z,,,
HE.KU2.00.BHZ | 2025-02-25T12:32:04.548459Z - 2025-02-25T12:33:04.548459Z,,,,,,,2025-02-25T12:32:53.080000Z,,,
HE.KU6.00.BHZ | 2025-02-25T12:32:04.757078Z - 2025-02-25T12:33:04.757078Z,,,,,,,2025-02-25T12:32:45.500000Z,,,
HE.RMF.00.BHZ | 2025-02-25T12:32:58.831390Z - 2025-02-25T12:33:58.831390Z,,,,,,,2025-02-25T12:33:10.750000Z,,,
HE.VRF.00.BHZ | 2025-02-25T12:32:07.539277Z - 2025-02-25T12:33:07.539277Z,,,,,,,2025-02-25T12:32:22.240000Z,,2025-02-25T12:32:27.140000Z,
FN.KLF.00.BHZ | 2025-02-25T16:44:24.183092Z - 2025-02-25T16:45:24.183092Z,,,,,,,2025-02-25T16:44:41.980000Z,,2025-02-25T16:44:54.280000Z,
FN.OLKF.00.BHZ | 2025-02-25T16:45:26.442180Z - 2025-02-25T16:46:26.442180Z,,,,,,,,,2025-02-25T16:45:35.900000Z,
FN.RAJF.00.BHZ | 2025-02-25T16:44:31.502332Z - 2025-02-25T16:45:31.502332Z,,,,,,,2025-02-25T16:44:49.740000Z,,,
FN.RANF.00.BHZ | 2025-02-25T16:44:36.654901Z - 2025-02-25T16:45:36.654901Z,,,,,,,2025-02-25T16:45:01.720000Z,,2025-02-25T16:45:28.600000Z,
FN.RNF.00.BHZ | 2025-02-25T16:44:23.267134Z - 2025-02-25T16:45:23.267134Z,,,,,,,,,2025-02-25T16:45:08.640000Z,
HE.HEF.00.BHZ | 2025-02-25T16:44:07.250460Z - 2025-02-25T16:45:07.250460Z,,,,,,,2025-02-25T16:44:40.280000Z,,2025-02-25T16:44:51.480000Z,
HE.KEV.00.BHZ | 2025-02-25T16:44:39.524695Z - 2025-02-25T16:45:39.524695Z,,,,,,,2025-02-25T16:45:00.060000Z,,2025-02-25T16:45:25.400000Z,
HE.KIF.00.BHZ | 2025-02-25T16:45:07.297884Z - 2025-02-25T16:46:07.297884Z,,,,,,,,,2025-02-25T16:45:29.480000Z,
HE.KJNF.00.BHZ | 2025-02-25T16:45:15.672711Z - 2025-02-25T16:46:15.672711Z,,,,,,,,,2025-02-25T16:46:07.610000Z,
HE.VRF.00.BHZ | 2025-02-25T16:44:22.177823Z - 2025-02-25T16:45:22.177823Z,,,,,,,,,2025-02-25T16:45:16.680000Z,
HE.ALAJF.00.?HZ | 2025-02-25T12:02:38.814695Z - 2025-02-25T12:03:38.814695Z,,,,,,,,,2025-02-25T12:03:07.334550Z,
HE.JOF.00.BHZ | 2025-02-25T12:01:51.257618Z - 2025-02-25T12:02:51.257618Z,,,,,,,2025-02-25T12:02:12.412970Z,,2025-02-25T12:02:24.772700Z,
HE.KAF.00.?HZ | 2025-02-25T12:02:17.559675Z - 2025-02-25T12:03:17.559675Z,,,,,,,2025-02-25T12:02:22.760650Z,,2025-02-25T12:02:42.125740Z,
HE.KEF.00.?HZ | 2025-02-25T12:02:15.091761Z - 2025-02-25T12:03:15.091761Z,,,,,,,2025-02-25T12:02:32.139350Z,,2025-02-25T12:02:59.124820Z,
HE.NIF.00.BHZ | 2025-02-25T12:01:57.547107Z - 2025-02-25T12:02:57.547107Z,,,,,,,2025-02-25T12:02:10.270920Z,,2025-02-25T12:02:21.898350Z,
HE.RMF.00.BHZ | 2025-02-25T12:02:01.054410Z - 2025-02-25T12:03:01.054410Z,,,,,,,2025-02-25T12:02:20.597440Z,,2025-02-25T12:02:38.844090Z,
FN.KLF.00.BHZ | 2025-02-25T04:32:50.675845Z - 2025-02-25T04:33:50.675845Z,,,,,,,2025-02-25T04:32:59.760000Z,,2025-02-25T04:33:36.720000Z,
FN.MSF.00.BHZ | 2025-02-25T04:32:33.792024Z - 2025-02-25T04:33:33.792024Z,,,,,,,,,2025-02-25T04:33:09.600000Z,
FN.OLKF.00.BHZ | 2025-02-25T04:32:09.088902Z - 2025-02-25T04:33:09.088902Z,,,,,,,2025-02-25T04:32:29.080000Z,,2025-02-25T04:32:59.320000Z,
FN.RAJF.00.BHZ | 2025-02-25T04:32:18.628929Z - 2025-02-25T04:33:18.628929Z,,,,,,,2025-02-25T04:32:29.360000Z,,2025-02-25T04:32:58.160000Z,
FN.RANF.00.BHZ | 2025-02-25T04:32:40.974915Z - 2025-02-25T04:33:40.974915Z,,,,,,,2025-02-25T04:32:46.920000Z,,2025-02-25T04:33:29.200000Z,
FN.RNF.00.BHZ | 2025-02-25T04:32:29.959440Z - 2025-02-25T04:33:29.959440Z,,,,,,,2025-02-25T04:32:41.640000Z,,2025-02-25T04:33:22.240000Z,
HE.HEF.00.BHZ | 2025-02-25T04:32:42.369096Z - 2025-02-25T04:33:42.369096Z,,,,,,,2025-02-25T04:33:00.040000Z,,2025-02-25T04:33:37.000000Z,
HE.KEV.00.BHZ | 2025-02-25T04:32:27.549712Z - 2025-02-25T04:33:27.549712Z,,,,,,,2025-02-25T04:32:42.000000Z,,2025-02-25T04:33:22.040000Z,
HE.KU6.00.BHZ | 2025-02-25T04:32:06.608234Z - 2025-02-25T04:33:06.608234Z,,,,,,,2025-02-25T04:32:30.280000Z,,2025-02-25T04:33:00.240000Z,
HE.VRF.00.BHZ | 2025-02-25T04:32:04.238497Z - 2025-02-25T04:33:04.238497Z,,,,,,,2025-02-25T04:32:19.720000Z,,2025-02-25T04:32:42.080000Z,
FN.KLF.00.BHZ | 2025-02-25T06:08:38.390852Z - 2025-02-25T06:09:38.390852Z,,,,,,,2025-02-25T06:09:00.720000Z,,2025-02-25T06:09:20.400000Z,
FN.RANF.00.BHZ | 2025-02-25T06:09:11.325889Z - 2025-02-25T06:10:11.325889Z,,,,,,,,,2025-02-25T06:10:01.040000Z,
FN.RNF.00.BHZ | 2025-02-25T06:08:55.776068Z - 2025-02-25T06:09:55.776068Z,,,,,,,2025-02-25T06:09:16.700000Z,,2025-02-25T06:09:46.520000Z,
HE.HEF.00.BHZ | 2025-02-25T06:09:05.758805Z - 2025-02-25T06:10:05.758805Z,,,,,,,,,2025-02-25T06:09:29.230000Z,
HE.KJNF.00.BHZ | 2025-02-25T06:10:07.126436Z - 2025-02-25T06:11:07.126436Z,,,,,,,,,2025-02-25T06:10:26.150000Z,
HE.TOF.00.BHZ | 2025-02-25T06:08:57.921240Z - 2025-02-25T06:09:57.921240Z,,,,,,,2025-02-25T06:09:10.640000Z,,2025-02-25T06:09:36.260000Z,
HE.FIA0.00.SHZ | 2025-02-25T10:10:21.601082Z - 2025-02-25T10:11:21.601082Z,,,,,,,2025-02-25T10:10:30.700000Z,,2025-02-25T10:10:56.300000Z,
HE.JOF.00.BHZ | 2025-02-25T10:10:07.283920Z - 2025-02-25T10:11:07.283920Z,,,,,,,,,2025-02-25T10:10:58.560000Z,
HE.KAF.00.BHZ | 2025-02-25T10:10:08.296413Z - 2025-02-25T10:11:08.296413Z,,,,,,,2025-02-25T10:10:33.720000Z,,2025-02-25T10:10:58.120000Z,
HE.KEF.00.BHZ | 2025-02-25T10:10:21.915359Z - 2025-02-25T10:11:21.915359Z,,,,,,,2025-02-25T10:10:43.060000Z,,2025-02-25T10:11:16.440000Z,
HE.KY17.00.BHZ | 2025-02-25T10:10:09.825954Z - 2025-02-25T10:11:09.825954Z,,,,,,,2025-02-25T10:10:22.940000Z,,,
HE.NIF.00.BHZ | 2025-02-25T10:10:52.749067Z - 2025-02-25T10:11:52.749067Z,,,,,,,,,2025-02-25T10:11:12.560000Z,
HE.PVF.00.BHZ | 2025-02-25T10:10:23.448423Z - 2025-02-25T10:11:23.448423Z,,,,,,,2025-02-25T10:10:34.600000Z,,,
HE.RMF.00.BHZ | 2025-02-25T10:10:50.773286Z - 2025-02-25T10:11:50.773286Z,,,,,,,,,2025-02-25T10:11:30.620000Z,
HE.RUF.00.BHZ | 2025-02-25T10:09:21.552745Z - 2025-02-25T10:10:21.552745Z,,,,,,,2025-02-25T10:10:07.280000Z,,2025-02-25T10:10:12.880000Z,
HE.SUF.00.BHZ | 2025-02-25T10:10:26.207739Z - 2025-02-25T10:11:26.207739Z,,,,,,,,,2025-02-25T10:11:10.140000Z,
HE.VJF.00.BHZ | 2025-02-25T10:09:49.210952Z - 2025-02-25T10:10:49.210952Z,,,,,,,2025-02-25T10:10:21.440000Z,,2025-02-25T10:10:42.160000Z,
FN.KLF.00.BHZ | 2025-02-25T16:46:38.192794Z - 2025-02-25T16:47:38.192794Z,,,,,,,2025-02-25T16:47:24.320000Z,,,
FN.RANF.00.BHZ | 2025-02-25T16:48:12.877840Z - 2025-02-25T16:49:12.877840Z,,,,,,,,,2025-02-25T16:48:23.640000Z,
FN.RNF.00.BHZ | 2025-02-25T16:47:58.858345Z - 2025-02-25T16:48:58.858345Z,,,,,,,,,2025-02-25T16:48:09.400000Z,
HE.HEF.00.BHZ | 2025-02-25T16:47:12.365999Z - 2025-02-25T16:48:12.365999Z,,,,,,,,,2025-02-25T16:47:54.960000Z,
HE.KIF.00.BHZ | 2025-02-25T16:47:11.686210Z - 2025-02-25T16:48:11.686210Z,,,,,,,2025-02-25T16:47:32.400000Z,,,
HE.TOF.00.BHZ | 2025-02-25T16:47:15.131772Z - 2025-02-25T16:48:15.131772Z,,,,,,,2025-02-25T16:47:34.160000Z,,2025-02-25T16:47:58.800000Z,
HE.VRF.00.BHZ | 2025-02-25T16:47:56.139951Z - 2025-02-25T16:48:56.139951Z,,,,,,,,,2025-02-25T16:48:48.260000Z,
FN.MSF.00.BHZ | 2025-02-25T12:05:35.550916Z - 2025-02-25T12:06:35.550916Z,,,,,,,,,2025-02-25T12:06:09.880000Z,
FN.OLKF.00.BHZ | 2025-02-25T12:05:09.839698Z - 2025-02-25T12:06:09.839698Z,,,,,,,2025-02-25T12:05:28.580000Z,,2025-02-25T12:05:56.400000Z,
FN.RAJF.00.BHZ | 2025-02-25T12:05:18.645889Z - 2025-02-25T12:06:18.645889Z,,,,,,,2025-02-25T12:05:27.580000Z,,2025-02-25T12:05:55.680000Z,
HE.HEF.00.BHZ | 2025-02-25T12:06:31.040962Z - 2025-02-25T12:07:31.040962Z,,,,,,,,,2025-02-25T12:06:47.320000Z,
HE.KEV.00.BHZ | 2025-02-25T12:04:49.680543Z - 2025-02-25T12:05:49.680543Z,,,,,,,2025-02-25T12:05:41.400000Z,,,
HE.KU2.00.BHZ | 2025-02-25T12:05:30.635579Z - 2025-02-25T12:06:30.635579Z,,,,,,,2025-02-25T12:05:37.630000Z,,2025-02-25T12:06:21.680000Z,
HE.TOF.00.BHZ | 2025-02-25T12:06:37.716874Z - 2025-02-25T12:07:37.716874Z,,,,,,,,,2025-02-25T12:06:50.720000Z,
HE.VRF.00.BHZ | 2025-02-25T12:04:52.785753Z - 2025-02-25T12:05:52.785753Z,,,,,,,2025-02-25T12:05:18.080000Z,,2025-02-25T12:05:37.720000Z,
HE.ALAJF.00.?HZ | 2025-02-25T12:01:44.463407Z - 2025-02-25T12:02:44.463407Z,,,,,,,2025-02-25T12:01:52.705740Z,,2025-02-25T12:02:18.349260Z,
HE.FIA0.00.?HZ | 2025-02-25T12:01:10.797789Z - 2025-02-25T12:02:10.797789Z,,,,,,,2025-02-25T12:01:22.821290Z,,2025-02-25T12:01:27.279890Z,
HE.FIA1.00.?HZ | 2025-02-25T12:00:43.248530Z - 2025-02-25T12:01:43.248530Z,,,,,,,2025-02-25T12:01:22.821290Z,,2025-02-25T12:01:27.567540Z,
HE.KEF.00.?HZ | 2025-02-25T12:01:24.215092Z - 2025-02-25T12:02:24.215092Z,,,,,,,2025-02-25T12:01:34.830740Z,,2025-02-25T12:01:47.271670Z,
HE.KORF.00.CZ | 2025-02-25T12:02:17.571811Z - 2025-02-25T12:03:17.571811Z,,,,,,,,,2025-02-25T12:02:25.830790Z,
HE.KPF.00.BHZ | 2025-02-25T12:01:29.024711Z - 2025-02-25T12:02:29.024711Z,,,,,,,2025-02-25T12:01:48.166800Z,,2025-02-25T12:02:11.074190Z,
HE.KY02.00.CZ | 2025-02-25T12:00:48.637215Z - 2025-02-25T12:01:48.637215Z,,,,,,,2025-02-25T12:01:29.365360Z,,2025-02-25T12:01:37.716330Z,
HE.KY17.00.CZ | 2025-02-25T12:01:00.800537Z - 2025-02-25T12:02:00.800537Z,,,,,,,2025-02-25T12:01:31.666570Z,,2025-02-25T12:01:41.535920Z,
HE.LOVF.00.CZ | 2025-02-25T12:01:08.375303Z - 2025-02-25T12:02:08.375303Z,,,,,,,2025-02-25T12:01:33.176740Z,,2025-02-25T12:01:44.473550Z,
HE.MEF.00.BHZ | 2025-02-25T12:01:08.925093Z - 2025-02-25T12:02:08.925093Z,,,,,,,2025-02-25T12:01:37.980870Z,,2025-02-25T12:01:53.201780Z,
HE.PVF.00.CZ | 2025-02-25T12:01:20.607867Z - 2025-02-25T12:02:20.607867Z,,,,,,,2025-02-25T12:01:30.372140Z,,2025-02-25T12:01:39.198640Z,
HE.RAF.00.BHZ | 2025-02-25T12:01:18.499837Z - 2025-02-25T12:02:18.499837Z,,,,,,,2025-02-25T12:01:50.046900Z,,2025-02-25T12:02:13.232870Z,
HE.RUF.00.BHZ | 2025-02-25T12:01:23.630848Z - 2025-02-25T12:02:23.630848Z,,,,,,,2025-02-25T12:01:46.323410Z,,2025-02-25T12:02:07.856250Z,
HE.SUF.00.BHZ | 2025-02-25T12:01:17.370327Z - 2025-02-25T12:02:17.370327Z,,,,,,,2025-02-25T12:01:44.175310Z,,2025-02-25T12:02:03.659820Z,
HE.TRE03.00.CZ | 2025-02-25T12:00:47.296384Z - 2025-02-25T12:01:47.296384Z,,,,,,,2025-02-25T12:01:30.115590Z,,2025-02-25T12:01:39.622990Z,
HE.TVF.00.BHZ | 2025-02-25T12:01:27.940587Z - 2025-02-25T12:02:27.940587Z,,,,,,,,,2025-02-25T12:02:12.111200Z,
HE.VAF.00.BHZ | 2025-02-25T12:01:55.347438Z - 2025-02-25T12:02:55.347438Z,,,,,,,,,2025-02-25T12:02:23.872300Z,
HE.VJF.00.?HZ | 2025-02-25T12:01:02.213996Z - 2025-02-25T12:02:02.213996Z,,,,,,,2025-02-25T12:01:38.784220Z,,2025-02-25T12:01:54.464900Z,
HE.ALAJF.00.?HZ | 2025-02-25T12:19:08.113832Z - 2025-02-25T12:20:08.113832Z,,,,,,,2025-02-25T12:19:29.721340Z,,2025-02-25T12:19:53.400080Z,
HE.ECKF.00.CZ | 2025-02-25T12:18:59.866743Z - 2025-02-25T12:19:59.866743Z,,,,,,,2025-02-25T12:19:27.071950Z,,2025-02-25T12:19:49.750700Z,
HE.KEF.00.?HZ | 2025-02-25T12:19:03.749817Z - 2025-02-25T12:20:03.749817Z,,,,,,,2025-02-25T12:19:25.058420Z,,2025-02-25T12:19:46.147540Z,
HE.KORF.00.CZ | 2025-02-25T12:18:59.853881Z - 2025-02-25T12:19:59.853881Z,,,,,,,2025-02-25T12:19:23.468790Z,,2025-02-25T12:19:43.392180Z,
HE.KPF.00.BHZ | 2025-02-25T12:18:27.128507Z - 2025-02-25T12:19:27.128507Z,,,,,,,2025-02-25T12:19:00.940350Z,,2025-02-25T12:19:04.547190Z,
HE.MEF.00.BHZ | 2025-02-25T12:19:25.128631Z - 2025-02-25T12:20:25.128631Z,,,,,,,,,2025-02-25T12:19:55.643790Z,
HE.NUR.00.SHZ | 2025-02-25T12:18:59.683238Z - 2025-02-25T12:19:59.683238Z,,,,,,,2025-02-25T12:19:28.977280Z,,2025-02-25T12:19:52.506070Z,
HE.RAF.00.BHZ | 2025-02-25T12:18:49.446734Z - 2025-02-25T12:19:49.446734Z,,,,,,,2025-02-25T12:19:07.363330Z,,2025-02-25T12:19:16.067810Z,
HE.TRE03.00.CZ | 2025-02-25T12:19:08.759441Z - 2025-02-25T12:20:08.759441Z,,,,,,,2025-02-25T12:19:18.051710Z,,2025-02-25T12:19:34.177930Z,
HE.TVF.00.BHZ | 2025-02-25T12:19:39.492102Z - 2025-02-25T12:20:39.492102Z,,,,,,,,,2025-02-25T12:19:55.821640Z,
HE.VAF.00.BHZ | 2025-02-25T12:18:58.439748Z - 2025-02-25T12:19:58.439748Z,,,,,,,2025-02-25T12:19:22.832940Z,,2025-02-25T12:19:42.544370Z,
UP.AAL.00.BHZ | 2025-02-25T12:19:00.124773Z - 2025-02-25T12:20:00.124773Z,,,,,,,2025-02-25T12:19:26.118180Z,,2025-02-25T12:19:47.883780Z,
FN.KLF.00.BHZ | 2025-02-22T10:34:17.272318Z - 2025-02-22T10:35:17.272318Z,,,,,,,2025-02-22T10:34:30.080000Z,,2025-02-22T10:34:34.760000Z,
FN.MSF.00.BHZ | 2025-02-22T10:35:02.012318Z - 2025-02-22T10:36:02.012318Z,,,,,,,2025-02-22T10:35:10.280000Z,,2025-02-22T10:35:47.160000Z,
FN.OLKF.00.BHZ | 2025-02-22T10:34:53.909316Z - 2025-02-22T10:35:53.909316Z,,,,,,,2025-02-22T10:35:10.880000Z,,2025-02-22T10:35:44.880000Z,
FN.OUL.00.BHZ | 2025-02-22T10:34:53.352035Z - 2025-02-22T10:35:53.352035Z,,,,,,,2025-02-22T10:35:08.500000Z,,2025-02-22T10:35:42.200000Z,
FN.RAJF.00.BHZ | 2025-02-22T10:34:38.301520Z - 2025-02-22T10:35:38.301520Z,,,,,,,2025-02-22T10:35:01.530000Z,,2025-02-22T10:35:30.980000Z,
FN.RANF.00.BHZ | 2025-02-22T10:34:35.667333Z - 2025-02-22T10:35:35.667333Z,,,,,,,2025-02-22T10:34:59.440000Z,,2025-02-22T10:35:24.920000Z,
FN.RNF.00.BHZ | 2025-02-22T10:34:14.604728Z - 2025-02-22T10:35:14.604728Z,,,,,,,2025-02-22T10:34:48.160000Z,,2025-02-22T10:35:07.340000Z,
HE.HEF.00.BHZ | 2025-02-22T10:34:21.436217Z - 2025-02-22T10:35:21.436217Z,,,,,,,2025-02-22T10:34:42.840000Z,,2025-02-22T10:34:57.120000Z,
HE.KEV.00.BHZ | 2025-02-22T10:35:02.934538Z - 2025-02-22T10:36:02.934538Z,,,,,,,2025-02-22T10:35:09.690000Z,,2025-02-22T10:35:44.040000Z,
HE.KIF.00.BHZ | 2025-02-22T10:34:43.917199Z - 2025-02-22T10:35:43.917199Z,,,,,,,2025-02-22T10:34:57.720000Z,,2025-02-22T10:35:22.360000Z,
HE.KU1.00.BHZ | 2025-02-22T10:34:52.725833Z - 2025-02-22T10:35:52.725833Z,,,,,,,2025-02-22T10:35:15.480000Z,,,
HE.KU2.00.BHZ | 2025-02-22T10:34:59.582005Z - 2025-02-22T10:35:59.582005Z,,,,,,,2025-02-22T10:35:10.500000Z,,,
HE.KU6.00.BHZ | 2025-02-22T10:35:30.530602Z - 2025-02-22T10:36:30.530602Z,,,,,,,,,2025-02-22T10:35:53.800000Z,
HE.OBF3.00.BHZ | 2025-02-22T10:34:19.863487Z - 2025-02-22T10:35:19.863487Z,,,,,,,2025-02-22T10:35:11.150000Z,,,
HE.TOF.00.BHZ | 2025-02-22T10:34:14.790252Z - 2025-02-22T10:35:14.790252Z,,,,,,,2025-02-22T10:34:50.360000Z,,2025-02-22T10:35:08.280000Z,
HE.VRF.00.BHZ | 2025-02-22T10:34:49.270085Z - 2025-02-22T10:35:49.270085Z,,,,,,,2025-02-22T10:35:06.580000Z,,2025-02-22T10:35:38.200000Z,
