file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability
FN.KLF.00.BHZ | 2025-01-01T09:21:58.961627Z - 2025-01-01T09:22:58.961627Z,,,,,,,2025-01-01T09:22:07.766970Z,,2025-01-01T09:22:17.997750Z,
FN.SGF.00.BHZ | 2025-11-13T07:51:52.689248Z - 2025-11-13T07:52:52.689248Z,,,,,,,,,2025-11-13T07:52:26.752260Z,
HE.HEF.00.BHZ | 2025-11-13T07:51:26.766316Z - 2025-11-13T07:52:26.766316Z,,,,,,,2025-11-13T07:51:38.598840Z,,2025-11-13T07:51:45.105880Z,
HE.KEV.00.?HZ | 2025-11-13T07:51:47.168599Z - 2025-11-13T07:52:47.168599Z,,,,,,,2025-11-13T07:52:03.949540Z,,2025-11-13T07:52:29.027790Z,
HE.KIF.00.BHZ | 2025-11-13T07:51:34.262570Z - 2025-11-13T07:52:34.262570Z,,,,,,,2025-11-13T07:51:42.025120Z,,2025-11-13T07:51:51.142360Z,
FN.OUL.00.BHZ | 2025-11-13T03:29:10.863027Z - 2025-11-13T03:30:10.863027Z,,,,,,,,,2025-11-13T03:29:51.969230Z,
HE.ALAJF.00.?HZ | 2025-11-13T03:28:58.260575Z - 2025-11-13T03:29:58.260575Z,,,,,,,2025-11-13T03:29:04.803950Z,,2025-11-13T03:29:19.190980Z,
HE.KEF.00.?HZ | 2025-11-13T03:29:13.601337Z - 2025-11-13T03:30:13.601337Z,,,,,,,2025-11-13T03:29:19.995800Z,,2025-11-13T03:29:46.138050Z,
HE.KPF.00.BHZ | 2025-11-13T03:29:02.052987Z - 2025-11-13T03:30:02.052987Z,,,,,,,2025-11-13T03:29:17.387730Z,,2025-11-13T03:29:41.504180Z,
HE.OBF0.00.BHZ | 2025-11-13T03:28:44.640937Z - 2025-11-13T03:29:44.640937Z,,,,,,,2025-11-13T03:29:08.502520Z,,2025-11-13T03:29:25.423040Z,
HE.OBF3.00.BHZ | 2025-11-13T03:29:04.793416Z - 2025-11-13T03:30:04.793416Z,,,,,,,2025-11-13T03:29:14.241450Z,,2025-11-13T03:29:35.878190Z,
HE.OUF.00.BHZ | 2025-11-13T03:28:39.582347Z - 2025-11-13T03:29:39.582347Z,,,,,,,,,2025-11-13T03:29:28.883510Z,
HE.SUF.00.BHZ | 2025-11-13T03:29:11.556889Z - 2025-11-13T03:30:11.556889Z,,,,,,,2025-11-13T03:29:22.073370Z,,2025-11-13T03:29:49.865300Z,
HE.VAF.00.BHZ | 2025-11-13T03:28:34.657008Z - 2025-11-13T03:29:34.657008Z,,,,,,,2025-11-13T03:28:57.768260Z,,2025-11-13T03:29:07.185440Z,
FN.KLF.00.BHZ | 2025-11-17T22:29:20.123055Z - 2025-11-17T22:30:20.123055Z,,,,,,,,,2025-11-17T22:30:12.125660Z,
FN.MSF.00.BHZ | 2025-11-17T22:28:35.427763Z - 2025-11-17T22:29:35.427763Z,,,,,,,2025-11-17T22:29:17.663940Z,,2025-11-17T22:29:22.031420Z,
FN.OLKF.00.BHZ | 2025-11-17T22:28:57.673514Z - 2025-11-17T22:29:57.673514Z,,,,,,,2025-11-17T22:29:20.725370Z,,2025-11-17T22:29:27.413580Z,
FN.OUL.00.BHZ | 2025-11-17T22:29:45.928435Z - 2025-11-17T22:30:45.928435Z,,,,,,,,,2025-11-17T22:29:54.192900Z,
FN.RANF.00.?HZ | 2025-11-17T22:29:10.542721Z - 2025-11-17T22:30:10.542721Z,,,,,,,2025-11-17T22:29:24.843080Z,,2025-11-17T22:29:34.118060Z,
FN.RNF.00.BHZ | 2025-11-17T22:29:19.419674Z - 2025-11-17T22:30:19.419674Z,,,,,,,2025-11-17T22:29:32.274590Z,,2025-11-17T22:29:47.164720Z,
FN.SGF.00.BHZ | 2025-11-17T22:29:34.822462Z - 2025-11-17T22:30:34.822462Z,,,,,,,,,2025-11-17T22:29:58.979500Z,
HE.KU1.00.CZ | 2025-11-17T22:29:15.941475Z - 2025-11-17T22:30:15.941475Z,,,,,,,2025-11-17T22:29:23.098710Z,,2025-11-17T22:29:31.267490Z,
HE.KU2.00.CZ | 2025-11-17T22:28:30.539721Z - 2025-11-17T22:29:30.539721Z,,,,,,,2025-11-17T22:29:18.752580Z,,2025-11-17T22:29:23.949180Z,
HE.KU6.00.BHZ | 2025-11-17T22:28:37.568122Z - 2025-11-17T22:29:37.568122Z,,,,,,,2025-11-17T22:29:22.120160Z,,2025-11-17T22:29:29.820940Z,
HE.OBF3.00.BHZ | 2025-11-17T22:29:39.299302Z - 2025-11-17T22:30:39.299302Z,,,,,,,,,2025-11-17T22:30:07.503960Z,
HE.OUF.00.BHZ | 2025-11-17T22:29:40.057391Z - 2025-11-17T22:30:40.057391Z,,,,,,,,,2025-11-17T22:30:19.644330Z,
HE.RMF.00.BHZ | 2025-11-17T22:29:12.682425Z - 2025-11-17T22:30:12.682425Z,,,,,,,,,2025-11-17T22:30:05.244460Z,
HE.TOF.00.BHZ | 2025-11-17T22:29:55.515897Z - 2025-11-17T22:30:55.515897Z,,,,,,,,,2025-11-17T22:30:00.534230Z,
HE.VRF.00.BHZ | 2025-11-17T22:29:51.865311Z - 2025-11-17T22:30:51.865311Z,,,,,,,,,2025-11-17T22:30:02.471440Z,
FN.KLF.00.BHZ | 2025-11-18T18:57:55.200454Z - 2025-11-18T18:58:55.200454Z,,,,,,,2025-11-18T18:58:17.185350Z,,2025-11-18T18:58:43.519800Z,
FN.OUL.00.BHZ | 2025-11-18T18:57:54.205648Z - 2025-11-18T18:58:54.205648Z,,,,,,,2025-11-18T18:58:06.858530Z,,2025-11-18T18:58:26.074950Z,
FN.RANF.00.?HZ | 2025-11-18T18:58:05.725382Z - 2025-11-18T18:59:05.725382Z,,,,,,,2025-11-18T18:58:15.011230Z,,2025-11-18T18:58:41.149620Z,
FN.RNF.00.BHZ | 2025-11-18T18:58:11.365741Z - 2025-11-18T18:59:11.365741Z,,,,,,,2025-11-18T18:58:16.604910Z,,2025-11-18T18:58:41.807440Z,
HE.ALAJF.00.?HZ | 2025-11-18T18:58:12.619207Z - 2025-11-18T18:59:12.619207Z,,,,,,,2025-11-18T18:58:19.610040Z,,2025-11-18T18:58:45.881590Z,
HE.OBF0.00.BHZ | 2025-11-18T18:57:32.615384Z - 2025-11-18T18:58:32.615384Z,,,,,,,2025-11-18T18:57:59.085750Z,,2025-11-18T18:58:12.296200Z,
HE.OBF3.00.BHZ | 2025-11-18T18:57:38.997088Z - 2025-11-18T18:58:38.997088Z,,,,,,,2025-11-18T18:57:58.976070Z,,2025-11-18T18:58:12.649500Z,
HE.OBF8.00.BHZ | 2025-11-18T18:57:24.818345Z - 2025-11-18T18:58:24.818345Z,,,,,,,2025-11-18T18:57:57.640380Z,,2025-11-18T18:58:09.747100Z,
HE.OUF.00.BHZ | 2025-11-18T18:57:43.132949Z - 2025-11-18T18:58:43.132949Z,,,,,,,2025-11-18T18:58:03.339530Z,,2025-11-18T18:58:19.854290Z,
HE.TOF.00.BHZ | 2025-11-18T18:57:31.102626Z - 2025-11-18T18:58:31.102626Z,,,,,,,2025-11-18T18:58:02.176060Z,,2025-11-18T18:58:17.615490Z,
HE.VAF.00.BHZ | 2025-11-18T18:57:25.633541Z - 2025-11-18T18:58:25.633541Z,,,,,,,2025-11-18T18:58:18.766840Z,,,
FN.KLF.00.BHZ | 2025-11-17T23:28:17.572731Z - 2025-11-17T23:29:17.572731Z,,,,,,,,,2025-11-17T23:28:55.792970Z,
HE.HEF.00.BHZ | 2025-11-17T23:28:53.319723Z - 2025-11-17T23:29:53.319723Z,,,,,,,,,2025-11-17T23:28:58.586500Z,
HE.KIF.00.BHZ | 2025-11-17T23:28:31.593652Z - 2025-11-17T23:29:31.593652Z,,,,,,,,,2025-11-17T23:28:52.301050Z,
HE.TOF.00.BHZ | 2025-11-17T23:28:54.331125Z - 2025-11-17T23:29:54.331125Z,,,,,,,,,2025-11-17T23:29:09.062250Z,
FN.KLF.00.BHZ | 2025-11-19T12:11:39.686480Z - 2025-11-19T12:12:39.686480Z,,,,,,,2025-11-19T12:11:51.080000Z,,2025-11-19T12:11:59.960000Z,
FN.KMNF.00.?HZ | 2025-11-19T12:12:00.757149Z - 2025-11-19T12:13:00.757149Z,,,,,,,,,2025-11-19T12:12:46.329300Z,
FN.OUL.00.BHZ | 2025-11-19T12:12:24.931634Z - 2025-11-19T12:13:24.931634Z,,,,,,,,,2025-11-19T12:12:56.711520Z,
FN.RAJF.00.?HZ | 2025-11-19T12:11:53.767574Z - 2025-11-19T12:12:53.767574Z,,,,,,,,,2025-11-19T12:12:47.900570Z,
FN.RANF.00.?HZ | 2025-11-19T12:12:06.395403Z - 2025-11-19T12:13:06.395403Z,,,,,,,,,2025-11-19T12:12:44.579350Z,
FN.RNF.00.BHZ | 2025-11-19T12:12:15.897981Z - 2025-11-19T12:13:15.897981Z,,,,,,,,,2025-11-19T12:12:30.840000Z,
FN.SGF.00.BHZ | 2025-11-19T12:11:45.019866Z - 2025-11-19T12:12:45.019866Z,,,,,,,,,2025-11-19T12:12:27.434250Z,
HE.HEF.00.BHZ | 2025-11-19T12:11:48.106777Z - 2025-11-19T12:12:48.106777Z,,,,,,,2025-11-19T12:11:56.880000Z,,2025-11-19T12:12:09.942870Z,
HE.TOF.00.BHZ | 2025-11-19T12:12:11.587511Z - 2025-11-19T12:13:11.587511Z,,,,,,,,,2025-11-19T12:12:27.542350Z,
HE.VRF.00.BHZ | 2025-11-19T12:12:19.994080Z - 2025-11-19T12:13:19.994080Z,,,,,,,,,2025-11-19T12:12:55.952210Z,
FN.KLF.00.BHZ | 2025-11-23T12:18:34.427852Z - 2025-11-23T12:19:34.427852Z,,,,,,,2025-11-23T12:18:43.812670Z,,2025-11-23T12:19:19.046290Z,
FN.OUL.00.BHZ | 2025-11-23T12:18:13.750710Z - 2025-11-23T12:19:13.750710Z,,,,,,,2025-11-23T12:18:36.863320Z,,2025-11-23T12:19:04.918600Z,
FN.RANF.00.?HZ | 2025-11-23T12:18:33.299483Z - 2025-11-23T12:19:33.299483Z,,,,,,,2025-11-23T12:18:44.501500Z,,,
HE.ALAJF.00.?HZ | 2025-11-23T12:18:17.787425Z - 2025-11-23T12:19:17.787425Z,,,,,,,2025-11-23T12:18:39.777220Z,,2025-11-23T12:19:10.651930Z,
HE.OBF0.00.BHZ | 2025-11-23T12:17:55.852141Z - 2025-11-23T12:18:55.852141Z,,,,,,,2025-11-23T12:18:28.043650Z,,2025-11-23T12:18:47.629760Z,
HE.OBF3.00.BHZ | 2025-11-23T12:18:05.109549Z - 2025-11-23T12:19:05.109549Z,,,,,,,2025-11-23T12:18:30.121250Z,,2025-11-23T12:18:51.814660Z,
HE.OBF8.00.BHZ | 2025-11-23T12:18:14.759590Z - 2025-11-23T12:19:14.759590Z,,,,,,,2025-11-23T12:18:23.921110Z,,2025-11-23T12:18:40.578260Z,
HE.OUF.00.BHZ | 2025-11-23T12:18:21.496635Z - 2025-11-23T12:19:21.496635Z,,,,,,,2025-11-23T12:18:31.946210Z,,2025-11-23T12:18:54.324380Z,
HE.TOF.00.BHZ | 2025-11-23T12:18:21.703750Z - 2025-11-23T12:19:21.703750Z,,,,,,,2025-11-23T12:18:33.359040Z,,2025-11-23T12:18:56.728910Z,
HE.VAF.00.BHZ | 2025-11-23T12:18:25.566576Z - 2025-11-23T12:19:25.566576Z,,,,,,,2025-11-23T12:18:36.854790Z,,2025-11-23T12:19:04.747130Z,
FN.KLF.00.BHZ | 2025-11-21T06:47:30.641823Z - 2025-11-21T06:48:30.641823Z,,,,,,,2025-11-21T06:47:42.451740Z,,2025-11-21T06:47:52.285740Z,
FN.OUL.00.BHZ | 2025-11-21T06:47:51.766736Z - 2025-11-21T06:48:51.766736Z,,,,,,,,,2025-11-21T06:48:38.618580Z,
FN.RANF.00.?HZ | 2025-11-21T06:47:42.105556Z - 2025-11-21T06:48:42.105556Z,,,,,,,2025-11-21T06:48:03.631450Z,,2025-11-21T06:48:29.965640Z,
FN.RNF.00.BHZ | 2025-11-21T06:47:28.775936Z - 2025-11-21T06:48:28.775936Z,,,,,,,,,2025-11-21T06:48:15.111420Z,
FN.SGF.00.BHZ | 2025-11-21T06:47:39.581714Z - 2025-11-21T06:48:39.581714Z,,,,,,,2025-11-21T06:48:00.387670Z,,2025-11-21T06:48:22.969610Z,
HE.HEF.00.BHZ | 2025-11-21T06:48:07.735092Z - 2025-11-21T06:49:07.735092Z,,,,,,,,,2025-11-21T06:48:18.139950Z,
HE.KIF.00.BHZ | 2025-11-21T06:48:06.824787Z - 2025-11-21T06:49:06.824787Z,,,,,,,,,2025-11-21T06:48:34.580540Z,
HE.OBF3.00.BHZ | 2025-11-21T06:48:21.765875Z - 2025-11-21T06:49:21.765875Z,,,,,,,,,2025-11-21T06:48:37.753280Z,
HE.TOF.00.BHZ | 2025-11-21T06:47:16.088972Z - 2025-11-21T06:48:16.088972Z,,,,,,,2025-11-21T06:47:49.585250Z,,2025-11-21T06:48:04.727900Z,
FN.KLF.00.BHZ | 2025-11-22T21:54:17.092171Z - 2025-11-22T21:55:17.092171Z,,,,,,,2025-11-22T21:54:24.253160Z,,2025-11-22T21:54:28.815590Z,
FN.OLKF.00.BHZ | 2025-11-22T21:55:20.319678Z - 2025-11-22T21:56:20.319678Z,,,,,,,,,2025-11-22T21:55:25.347920Z,
FN.OUL.00.BHZ | 2025-11-22T21:55:06.915767Z - 2025-11-22T21:56:06.915767Z,,,,,,,,,2025-11-22T21:55:17.391670Z,
FN.RANF.00.?HZ | 2025-11-22T21:54:23.822211Z - 2025-11-22T21:55:23.822211Z,,,,,,,,,2025-11-22T21:55:01.825930Z,
FN.RNF.00.BHZ | 2025-11-22T21:54:10.448824Z - 2025-11-22T21:55:10.448824Z,,,,,,,2025-11-22T21:54:33.464930Z,,2025-11-22T21:54:44.855830Z,
HE.HEF.00.BHZ | 2025-11-22T21:54:40.903213Z - 2025-11-22T21:55:40.903213Z,,,,,,,2025-11-22T21:54:50.803460Z,,2025-11-22T21:55:04.440210Z,
HE.KU2.00.CZ | 2025-11-22T21:54:56.669545Z - 2025-11-22T21:55:56.669545Z,,,,,,,,,2025-11-22T21:55:20.909970Z,
HE.OBF3.00.BHZ | 2025-11-22T21:55:05.839425Z - 2025-11-22T21:56:05.839425Z,,,,,,,,,2025-11-22T21:55:20.909970Z,
HE.TOF.00.BHZ | 2025-11-22T21:54:13.445510Z - 2025-11-22T21:55:13.445510Z,,,,,,,2025-11-22T21:54:32.724850Z,,2025-11-22T21:54:43.344790Z,
FN.KLF.00.BHZ | 2025-11-21T01:33:16.812429Z - 2025-11-21T01:34:16.812429Z,,,,,,,2025-11-21T01:33:39.600000Z,,2025-11-21T01:34:01.535440Z,
FN.RNF.00.BHZ | 2025-11-21T01:34:19.970269Z - 2025-11-21T01:35:19.970269Z,,,,,,,,,2025-11-21T01:34:26.969730Z,
HE.HEF.00.BHZ | 2025-11-21T01:33:25.983445Z - 2025-11-21T01:34:25.983445Z,,,,,,,2025-11-21T01:33:42.450000Z,,2025-11-21T01:34:05.987050Z,
HE.TOF.00.BHZ | 2025-11-21T01:33:55.790892Z - 2025-11-21T01:34:55.790892Z,,,,,,,,,2025-11-21T01:34:15.545280Z,
HE.ECKF.00.CZ | 2025-11-20T23:09:09.484103Z - 2025-11-20T23:10:09.484103Z,,,,,,,2025-11-20T23:09:23.071080Z,,2025-11-20T23:09:50.141220Z,
HE.KPF.00.BHZ | 2025-11-20T23:09:04.757612Z - 2025-11-20T23:10:04.757612Z,,,,,,,2025-11-20T23:09:28.730270Z,,2025-11-20T23:09:59.752620Z,
HE.VAF.00.BHZ | 2025-11-20T23:09:25.566570Z - 2025-11-20T23:10:25.566570Z,,,,,,,2025-11-20T23:09:36.865960Z,,2025-11-20T23:10:12.232460Z,
UP.AAL.00.BHZ | 2025-11-20T23:09:01.250207Z - 2025-11-20T23:10:01.250207Z,,,,,,,2025-11-20T23:09:26.006460Z,,2025-11-20T23:09:54.340290Z,
HE.KIF.00.BHZ | 2025-11-18T01:42:38.347908Z - 2025-11-18T01:43:38.347908Z,,,,,,,,,2025-11-18T01:42:53.620000Z,
FN.KMNF.00.?HZ | 2025-11-25T06:47:49.456936Z - 2025-11-25T06:48:49.456936Z,,,,,,,2025-11-25T06:47:58.090000Z,,2025-11-25T06:48:09.140000Z,
FN.RAJF.00.?HZ | 2025-11-25T06:47:46.823366Z - 2025-11-25T06:48:46.823366Z,,,,,,,2025-11-25T06:48:11.010000Z,,2025-11-25T06:48:32.010000Z,
HE.HEF.00.BHZ | 2025-11-25T06:47:36.587226Z - 2025-11-25T06:48:36.587226Z,,,,,,,2025-11-25T06:48:06.110000Z,,2025-11-25T06:48:23.180000Z,
HE.KEV.00.?HZ | 2025-11-25T06:47:47.050526Z - 2025-11-25T06:48:47.050526Z,,,,,,,2025-11-25T06:47:55.270000Z,,2025-11-25T06:48:04.157700Z,
HE.KIF.00.BHZ | 2025-11-25T06:48:01.994344Z - 2025-11-25T06:49:01.994344Z,,,,,,,2025-11-25T06:48:10.250000Z,,2025-11-25T06:48:30.670000Z,
FN.KMNF.00.?HZ | 2025-11-29T23:36:06.308620Z - 2025-11-29T23:37:06.308620Z,,,,,,,,,2025-11-29T23:36:21.969240Z,
FN.MSF.00.BHZ | 2025-11-29T23:35:22.805746Z - 2025-11-29T23:36:22.805746Z,,,,,,,2025-11-29T23:35:29.291180Z,,2025-11-29T23:35:47.965620Z,
FN.OLKF.00.BHZ | 2025-11-29T23:35:07.827538Z - 2025-11-29T23:36:07.827538Z,,,,,,,2025-11-29T23:35:22.746430Z,,2025-11-29T23:35:36.612330Z,
FN.RAJF.00.?HZ | 2025-11-29T23:35:43.873958Z - 2025-11-29T23:36:43.873958Z,,,,,,,,,2025-11-29T23:36:02.161140Z,
FN.RANF.00.?HZ | 2025-11-29T23:35:16.598730Z - 2025-11-29T23:36:16.598730Z,,,,,,,,,2025-11-29T23:36:07.184940Z,
FN.RNF.00.BHZ | 2025-11-29T23:35:18.660609Z - 2025-11-29T23:36:18.660609Z,,,,,,,,,2025-11-29T23:36:09.912140Z,
FN.SGF.00.BHZ | 2025-11-29T23:35:16.597987Z - 2025-11-29T23:36:16.597987Z,,,,,,,,,2025-11-29T23:36:03.022360Z,
HE.KU1.00.CZ | 2025-11-29T23:35:05.017168Z - 2025-11-29T23:36:05.017168Z,,,,,,,2025-11-29T23:35:32.161910Z,,2025-11-29T23:35:52.400630Z,
HE.KU2.00.CZ | 2025-11-29T23:35:34.300374Z - 2025-11-29T23:36:34.300374Z,,,,,,,,,2025-11-29T23:35:58.566570Z,
HE.KU6.00.BHZ | 2025-11-29T23:34:44.883748Z - 2025-11-29T23:35:44.883748Z,,,,,,,2025-11-29T23:35:23.836770Z,,2025-11-29T23:35:38.752710Z,
HE.VRF.00.BHZ | 2025-11-29T23:34:52.051526Z - 2025-11-29T23:35:52.051526Z,,,,,,,2025-11-29T23:35:23.583970Z,,2025-11-29T23:35:38.101290Z,
FN.MSF.00.BHN | 2025-12-02T12:21:26.803504Z - 2025-12-02T12:22:26.803504Z,,,,,,,2025-12-02T12:21:44.010190Z,,2025-12-02T12:21:57.164640Z,
FN.OLKF.00.BHZ | 2025-12-02T12:21:04.330901Z - 2025-12-02T12:22:04.330901Z,,,,,,,2025-12-02T12:21:40.282250Z,,2025-12-02T12:21:51.202780Z,
FN.RANF.00.?HZ | 2025-12-02T12:22:05.241557Z - 2025-12-02T12:23:05.241557Z,,,,,,,,,2025-12-02T12:22:21.957930Z,
FN.RNF.00.BHZ | 2025-12-02T12:22:12.899513Z - 2025-12-02T12:23:12.899513Z,,,,,,,,,2025-12-02T12:22:28.796320Z,
FN.SGF.00.BHZ | 2025-12-02T12:22:24.807827Z - 2025-12-02T12:23:24.807827Z,,,,,,,,,2025-12-02T12:22:30.589190Z,
HE.KU1.00.CZ | 2025-12-02T12:21:09.043900Z - 2025-12-02T12:22:09.043900Z,,,,,,,2025-12-02T12:21:43.672690Z,,2025-12-02T12:21:56.978860Z,
HE.KU2.00.CZ | 2025-12-02T12:21:59.406296Z - 2025-12-02T12:22:59.406296Z,,,,,,,,,2025-12-02T12:22:08.389970Z,
HE.KU6.00.BHZ | 2025-12-02T12:21:20.768265Z - 2025-12-02T12:22:20.768265Z,,,,,,,2025-12-02T12:21:37.479180Z,,2025-12-02T12:21:46.580550Z,
HE.VRF.00.BHZ | 2025-12-02T12:21:35.894224Z - 2025-12-02T12:22:35.894224Z,,,,,,,,,2025-12-02T12:22:15.232190Z,
FN.KLF.00.BHZ | 2025-12-02T00:43:05.081915Z - 2025-12-02T00:44:05.081915Z,,,,,,,2025-12-02T00:43:14.570320Z,,2025-12-02T00:43:24.212020Z,
FN.KMNF.00.?HZ | 2025-12-02T00:43:14.473488Z - 2025-12-02T00:44:14.473488Z,,,,,,,,,2025-12-02T00:44:06.032470Z,
FN.RNF.00.BHZ | 2025-12-02T00:43:11.580144Z - 2025-12-02T00:44:11.580144Z,,,,,,,2025-12-02T00:43:33.013150Z,,2025-12-02T00:43:55.895870Z,
FN.SGF.00.BHZ | 2025-12-02T00:43:02.835869Z - 2025-12-02T00:44:02.835869Z,,,,,,,2025-12-02T00:43:29.206610Z,,2025-12-02T00:43:49.301100Z,
HE.HEF.00.BHZ | 2025-12-02T00:43:01.289045Z - 2025-12-02T00:44:01.289045Z,,,,,,,2025-12-02T00:43:15.400620Z,,2025-12-02T00:43:25.396810Z,
HE.KIF.00.BHZ | 2025-12-02T00:42:51.845658Z - 2025-12-02T00:43:51.845658Z,,,,,,,,,2025-12-02T00:43:44.877390Z,
HE.TOF.00.BHZ | 2025-12-02T00:43:04.712260Z - 2025-12-02T00:44:04.712260Z,,,,,,,2025-12-02T00:43:34.610800Z,,2025-12-02T00:43:57.133110Z,
FN.KLF.00.BHZ | 2025-12-04T21:03:45.342044Z - 2025-12-04T21:04:45.342044Z,,,,,,,2025-12-04T21:03:58.578480Z,,2025-12-04T21:04:13.556550Z,
FN.KMNF.00.?HZ | 2025-12-04T21:03:23.220958Z - 2025-12-04T21:04:23.220958Z,,,,,,,2025-12-04T21:03:55.217710Z,,2025-12-04T21:04:07.945950Z,
FN.RAJF.00.?HZ | 2025-12-04T21:03:31.366792Z - 2025-12-04T21:04:31.366792Z,,,,,,,2025-12-04T21:03:52.964440Z,,2025-12-04T21:04:03.873310Z,
FN.RANF.00.?HZ | 2025-12-04T21:04:09.029392Z - 2025-12-04T21:05:09.029392Z,,,,,,,,,2025-12-04T21:04:40.640620Z,
FN.RNF.00.BHZ | 2025-12-04T21:03:37.648659Z - 2025-12-04T21:04:37.648659Z,,,,,,,2025-12-04T21:04:03.587960Z,,2025-12-04T21:04:23.141850Z,
FN.SGF.00.BHZ | 2025-12-04T21:03:18.630622Z - 2025-12-04T21:04:18.630622Z,,,,,,,2025-12-04T21:03:49.770510Z,,2025-12-04T21:03:58.630860Z,
HE.HEF.00.BHZ | 2025-12-04T21:03:15.043316Z - 2025-12-04T21:04:15.043316Z,,,,,,,2025-12-04T21:03:53.558750Z,,2025-12-04T21:04:04.558120Z,
HE.KEV.00.?HZ | 2025-12-04T21:03:38.210111Z - 2025-12-04T21:04:38.210111Z,,,,,,,2025-12-04T21:04:05.774290Z,,2025-12-04T21:04:25.722440Z,
HE.KIF.00.BHZ | 2025-12-04T21:04:30.343054Z - 2025-12-04T21:05:30.343054Z,,,,,,,,,2025-12-04T21:04:38.795670Z,
HE.TOF.00.BHZ | 2025-12-04T21:04:08.426820Z - 2025-12-04T21:05:08.426820Z,,,,,,,,,2025-12-04T21:04:42.557060Z,
HE.VRF.00.BHZ | 2025-12-04T21:03:43.569895Z - 2025-12-04T21:04:43.569895Z,,,,,,,2025-12-04T21:04:00.491060Z,,2025-12-04T21:04:19.248010Z,
HE.ALAJF.00.?HZ | 2025-12-03T19:27:47.418158Z - 2025-12-03T19:28:47.418158Z,,,,,,,2025-12-03T19:28:07.415870Z,,2025-12-03T19:28:27.775350Z,
HE.ECKF.00.CZ | 2025-12-03T19:28:10.192337Z - 2025-12-03T19:29:10.192337Z,,,,,,,2025-12-03T19:28:15.752620Z,,2025-12-03T19:28:42.185770Z,
HE.FIA0.00.?HN | 2025-12-03T19:27:56.759686Z - 2025-12-03T19:28:56.759686Z,,,,,,,2025-12-03T19:28:17.362010Z,,2025-12-03T19:28:45.799230Z,
HE.KAF.00.?HZ | 2025-12-03T19:27:55.344611Z - 2025-12-03T19:28:55.344611Z,,,,,,,2025-12-03T19:28:17.363470Z,,2025-12-03T19:28:46.473890Z,
HE.KEF.00.?HZ | 2025-12-03T19:27:32.828236Z - 2025-12-03T19:28:32.828236Z,,,,,,,2025-12-03T19:28:06.481500Z,,2025-12-03T19:28:26.451860Z,
HE.KORF.00.CN | 2025-12-03T19:27:50.515958Z - 2025-12-03T19:28:50.515958Z,,,,,,,2025-12-03T19:28:13.668670Z,,2025-12-03T19:28:38.386630Z,
HE.KPF.00.BHZ | 2025-12-03T19:27:03.653580Z - 2025-12-03T19:28:03.653580Z,,,,,,,2025-12-03T19:27:44.313200Z,,2025-12-03T19:27:47.736870Z,
HE.NUR.00.SHZ | 2025-12-03T19:28:03.235939Z - 2025-12-03T19:29:03.235939Z,,,,,,,2025-12-03T19:28:16.320510Z,,2025-12-03T19:28:44.281250Z,
HE.OBF0.00.BHZ | 2025-12-03T19:27:48.337143Z - 2025-12-03T19:28:48.337143Z,,,,,,,2025-12-03T19:28:25.109810Z,,,
HE.RAF.00.BHZ | 2025-12-03T19:27:42.927597Z - 2025-12-03T19:28:42.927597Z,,,,,,,2025-12-03T19:27:57.890600Z,,2025-12-03T19:28:10.908100Z,
HE.SUF.00.BHZ | 2025-12-03T19:27:57.307702Z - 2025-12-03T19:28:57.307702Z,,,,,,,2025-12-03T19:28:17.418470Z,,2025-12-03T19:28:46.726880Z,
HE.TRE03.00.CZ | 2025-12-03T19:27:37.385723Z - 2025-12-03T19:28:37.385723Z,,,,,,,2025-12-03T19:28:02.502250Z,,2025-12-03T19:28:19.303570Z,
HE.TVF.00.BHZ | 2025-12-03T19:28:33.800458Z - 2025-12-03T19:29:33.800458Z,,,,,,,,,2025-12-03T19:28:50.291700Z,
HE.VAF.00.BHZ | 2025-12-03T19:27:30.300123Z - 2025-12-03T19:28:30.300123Z,,,,,,,2025-12-03T19:28:00.292550Z,,2025-12-03T19:28:14.807150Z,
UP.AAL.00.BHZ | 2025-12-03T19:27:56.587250Z - 2025-12-03T19:28:56.587250Z,,,,,,,2025-12-03T19:28:16.085130Z,,2025-12-03T19:28:41.661330Z,
FN.KLF.00.BHZ | 2025-12-08T05:15:44.386796Z - 2025-12-08T05:16:44.386796Z,,,,,,,,,2025-12-08T05:16:12.432960Z,
FN.KMNF.00.?HZ | 2025-12-08T05:15:50.996952Z - 2025-12-08T05:16:50.996952Z,,,,,,,2025-12-08T05:16:02.540620Z,,2025-12-08T05:16:33.970710Z,
FN.SGF.00.BHZ | 2025-12-08T05:15:35.734094Z - 2025-12-08T05:16:35.734094Z,,,,,,,,,2025-12-08T05:16:29.676110Z,
HE.HEF.00.BHZ | 2025-12-08T05:15:30.326170Z - 2025-12-08T05:16:30.326170Z,,,,,,,2025-12-08T05:15:40.752440Z,,2025-12-08T05:15:55.768670Z,
HE.KEV.00.?HZ | 2025-12-08T05:16:07.673907Z - 2025-12-08T05:17:07.673907Z,,,,,,,,,2025-12-08T05:16:40.482120Z,
HE.KIF.00.BHZ | 2025-12-08T05:15:22.540281Z - 2025-12-08T05:16:22.540281Z,,,,,,,2025-12-08T05:15:31.924610Z,,2025-12-08T05:15:40.877660Z,
